orderId,productid,customerid,orderdate,returnstatusid,late,sales,orderquantity,unitprice,profit,shippingcost
19105,183,1287,2009-10-28,0,Late,1370.56,31,48.91,511.51,5.97
59395,543,127,2012-04-22,0,Late,963.3,20,48.04,367.12,7.23
25061,543,510,2011-12-18,0,Late,941.13,20,48.04,344.95,7.23
49216,1202,510,2009-03-19,0,NotLate,96.71,28,3.28,-72.44,3.97
32834,845,510,2010-08-27,0,NotLate,3460.5625,39,115.99,573.06,5.92
57570,543,1116,2012-09-28,0,Late,675.23,15,48.04,204.08,7.23
57570,458,1116,2012-09-28,0,Late,1823.04,27,70.98,-190.78,26.74
36807,1235,1116,2009-03-16,0,NotLate,211.88,14,15.57,78.45,1.39
27490,684,1116,2012-03-14,1,Late,611.71,18,31.74,93.23,12.62
59651,930,130,2010-05-20,0,Late,283.21,36,8.04,-196.06,8.94
59651,936,130,2010-05-20,0,Late,45.8,18,2.23,-52.92,4.57
51780,930,416,2010-07-24,0,Late,372.69,42,8.04,-177.03,8.94
43460,930,613,2012-06-11,0,NotLate,25.09,2,8.04,-17.6,8.94
29667,46,613,2009-07-24,0,NotLate,215.31,14,15.28,-51.75,10.91
39040,603,613,2009-05-21,0,NotLate,19.36,7,1.98,-1.0,0.7
5764,930,1770,2010-10-02,0,NotLate,193.79,23,8.04,-117.16,8.94
9187,940,1770,2009-08-21,0,NotLate,174.64,40,4.37,-143.23,5.15
9187,941,1770,2009-08-21,0,Late,994.228,8,155.99,-446.58,8.99
773,1261,136,2010-09-25,0,NotLate,2071.3395,38,65.99,324.93,8.99
5153,455,136,2011-08-25,0,Late,4896.93,37,128.24,1467.82,12.65
8131,971,136,2010-05-03,0,NotLate,717.29,24,29.89,191.29,1.99
30048,1230,136,2011-06-13,0,Late,7765.13,44,180.98,433.63,55.24
50759,1261,798,2010-03-19,0,Late,2422.721,46,65.99,366.18,8.99
38756,1261,1053,2009-05-07,0,Late,2251.497,43,65.99,308.93,8.99
48902,904,1053,2012-10-23,0,Late,53.29,7,6.48,-28.88,7.49
47138,1076,1053,2009-01-09,1,Late,107.95,1,125.99,-506.31,8.99
55394,399,1053,2010-02-26,0,Late,340.7,21,15.23,11.65,27.75
14851,1261,1500,2012-05-11,0,Late,1443.266,26,65.99,156.11,8.99
14851,452,1500,2012-05-11,0,NotLate,3378.18,6,599.99,-1352.68,24.49
22912,962,1500,2010-10-16,0,Late,10168.23,33,304.99,4141.8,19.99
15111,656,1500,2009-12-17,0,Late,970.47,13,81.32,192.38,0.99
21025,645,501,2010-09-11,0,Late,553.02,38,15.98,-49.38,6.5
17986,184,501,2012-04-05,0,Late,87.31,43,2.08,-15.09,1.49
12551,32,501,2012-06-11,0,Late,5023.2535,46,125.99,1665.23,5.26
45190,28,501,2010-11-19,0,NotLate,2084.96,13,150.98,135.26,43.71
37831,645,622,2012-07-26,0,Late,453.87,30,15.98,76.59,4.0
55815,1026,622,2011-01-13,0,NotLate,2860.19,28,105.29,458.4,10.12
36323,645,1188,2010-10-18,0,Late,85.89,5,15.98,-48.88,6.5
5921,242,1188,2009-04-06,0,Late,384.74,27,13.43,2.69,5.5
16005,479,1188,2012-12-24,0,Late,51.03,7,6.81,-21.38,5.48
21444,291,1188,2011-04-15,0,NotLate,34.16,17,2.1,-2.29,0.7
55686,645,1304,2011-03-25,0,Late,423.14,26,15.98,85.51,4.0
9957,260,1304,2010-11-30,0,NotLate,74.75,31,2.28,-115.43,5.2
55686,581,1304,2011-03-25,0,Late,628.39,22,30.98,181.83,5.09
31170,197,1304,2012-01-27,0,Late,320.57,32,10.13,27.95,1.99
55686,656,1304,2011-03-25,0,Late,162.49,2,81.32,-94.83,0.99
6564,645,1459,2011-01-21,0,NotLate,448.23,26,15.98,110.6,4.0
25666,996,713,2012-09-02,0,NotLate,5072.34,36,140.85,369.46,19.99
9602,921,713,2012-11-10,0,Late,36.23,16,2.12,-24.87,1.99
38882,48,713,2009-12-14,0,NotLate,2169.49,40,55.48,1043.43,4.85
51652,996,1218,2011-04-09,0,NotLate,4992.63,38,140.85,44.13,19.99
51652,952,1218,2011-04-09,0,Late,195.51,37,4.98,95.56,0.49
39265,1246,407,2010-05-07,0,NotLate,198.08,47,4.28,32.69,0.94
10466,1246,1531,2012-12-25,0,NotLate,114.86,27,4.28,16.21,0.94
5189,726,1531,2010-11-25,1,Late,900.06,12,73.98,-221.12,14.52
11174,1044,1531,2009-04-09,0,NotLate,3197.003,30,125.99,603.46,7.69
10146,376,1531,2009-05-01,0,Late,596.21,19,34.23,211.59,5.02
26786,448,1531,2010-04-07,0,NotLate,296.94,29,10.98,-25.41,3.99
11712,1246,1826,2009-04-26,0,Late,38.96,9,4.28,0.37,0.94
44935,808,1728,2010-11-17,0,NotLate,125.33,37,3.08,58.5,0.5
66,1134,1728,2009-01-19,0,NotLate,108.15,41,2.88,7.57,0.7
44935,807,1728,2010-11-17,0,NotLate,9362.73,39,232.58,2766.29,19.99
52357,769,1720,2009-09-03,0,Late,541.47,49,10.98,90.62,4.8
31043,760,1720,2009-07-15,0,NotLate,221.4675,3,85.99,-302.23,3.3
31043,759,1720,2009-07-15,0,NotLate,772.42,49,15.28,299.33,1.99
45408,971,1406,2010-12-26,0,Late,716.99,25,29.89,174.06,1.99
9952,410,1406,2012-05-01,0,Late,7890.89,47,167.27,-771.09,35.0
37348,1048,1406,2009-06-13,0,Late,551.67,33,17.15,25.44,4.96
40998,971,1611,2009-05-02,0,NotLate,1233.22,43,29.89,385.46,1.99
48672,779,1611,2012-12-26,0,NotLate,255.7,43,5.81,-35.74,3.37
45605,723,1611,2010-04-10,1,Late,1494.27,7,212.6,-248.78,52.2
40998,852,1611,2009-05-02,0,Late,144.82,39,4.0,28.4,1.3
53344,536,1611,2010-02-24,0,Late,181.95,36,4.89,-132.26,6.07
56128,740,1054,2010-07-30,1,NotLate,902.19,41,22.99,-49.66,8.99
52324,849,1054,2012-06-29,0,NotLate,757.11,4,180.98,-224.35,30.0
56128,402,1054,2010-07-30,1,NotLate,657.232,19,44.43,33.99,46.59
29280,876,825,2012-03-28,0,NotLate,238.35,19,11.66,-64.51,7.95
25472,1063,825,2009-05-21,0,NotLate,194.02,40,4.98,80.35,0.8
10851,166,132,2009-04-06,0,NotLate,608.21,50,12.88,-175.13,4.59
22885,166,319,2009-11-23,0,Late,56.47,4,12.88,-29.9,4.59
36737,1086,602,2010-03-15,0,NotLate,1462.1615,26,65.99,215.43,5.99
33923,1086,1596,2009-01-07,0,Late,1961.7915,34,65.99,425.75,5.99
39841,1113,1596,2010-01-01,0,Late,294.13,43,6.68,-123.07,6.92
48641,1063,1596,2011-12-05,0,NotLate,66.83,13,4.98,23.16,0.8
7106,186,300,2012-05-10,0,Late,1058.45,36,27.75,-386.02,19.99
7106,683,300,2012-05-10,0,Late,118.98,8,14.27,-12.77,7.27
7106,453,300,2012-05-10,0,Late,4910.09,31,159.99,1669.38,5.5
55749,856,378,2012-05-03,0,NotLate,364.8,42,8.74,149.45,1.39
49763,527,378,2011-02-13,0,NotLate,2320.35,6,348.21,-237.62,84.84
49763,1228,378,2011-02-13,0,NotLate,49.04,8,5.68,9.29,1.39
58725,856,384,2010-05-20,1,NotLate,335.35,39,8.74,-134.97,8.29
2055,856,1538,2010-09-03,1,Late,66.41,7,8.74,-32.35,8.29
14048,1074,1538,2010-05-17,0,NotLate,1837.15,47,40.97,196.58,8.99
14048,396,1538,2010-05-17,0,Late,2035.393,40,55.99,1152.69,1.25
16229,631,1538,2009-03-29,0,NotLate,1068.7,27,40.98,-89.5,6.5
14048,712,1538,2010-05-17,0,Late,540.22,5,101.41,-253.38,35.0
28129,436,1538,2012-01-26,0,NotLate,107.41,5,19.98,0.19,5.86
18119,856,1756,2009-06-24,1,Late,347.84,37,8.74,-99.25,8.29
28519,867,1756,2010-06-22,0,Late,268.7105,4,85.99,-337.66,0.99
38787,891,1756,2011-08-05,1,NotLate,79.04,22,3.28,-77.93,5.0
50882,909,1756,2010-08-31,0,NotLate,366.84,37,10.23,-50.1,4.68
38887,1083,1756,2009-10-24,0,NotLate,378.9,25,14.45,28.46,7.17
38887,1038,1756,2009-10-24,0,Late,264.05,50,5.58,25.05,1.99
44516,1202,1807,2011-06-29,0,NotLate,57.96,17,3.28,-47.32,3.97
23078,791,589,2011-09-15,0,NotLate,168.95,18,9.78,-15.9,5.76
22434,1152,505,2012-08-29,0,Late,140.74,39,3.28,-92.29,3.97
46977,1222,505,2012-05-07,0,Late,2980.372,19,175.99,494.63,8.99
46977,674,505,2012-05-07,0,Late,50.42,10,4.82,7.25,1.49
36448,591,505,2010-09-10,0,NotLate,964.09,44,22.01,105.37,5.53
4128,86,505,2011-10-06,0,Late,391.42,38,9.99,25.03,5.12
22434,716,505,2012-08-29,0,Late,18.7,3,4.54,-14.69,5.83
36448,374,505,2010-09-10,0,NotLate,36.65,6,6.08,0.43,0.91
46368,1152,868,2012-04-24,0,Late,166.13,48,3.28,-119.16,3.97
31715,1152,1560,2009-01-09,0,NotLate,145.19,44,3.28,-116.87,3.97
31715,449,1560,2009-01-09,0,NotLate,68.5,11,5.38,-53.85,7.57
59425,1244,182,2012-05-17,0,Late,2094.12,24,83.1,717.12,6.13
59425,972,182,2012-05-17,0,Late,1714.02,46,37.94,741.27,5.08
45988,90,729,2009-09-01,0,NotLate,3832.24,43,90.98,-1570.32,56.2
58145,90,782,2012-05-16,0,NotLate,203.49,33,5.84,46.21,1.2
32389,147,694,2010-10-31,0,Late,934.07,23,39.99,-7.5,10.25
26401,664,694,2010-10-13,0,Late,415.0,1,420.98,-199.31,19.99
14114,1189,694,2009-04-06,0,NotLate,65.16,29,2.18,-7.04,1.38
14336,147,1243,2009-11-18,0,NotLate,174.55,4,39.99,-114.39,10.25
3622,897,1243,2011-11-26,0,Late,76.6,16,4.24,-48.51,5.41
33571,771,1243,2011-10-11,0,Late,7.15,1,5.08,-2.55,2.03
57958,373,1243,2009-02-28,0,NotLate,1419.83,46,30.98,385.8,8.74
4611,461,1243,2010-01-09,0,NotLate,16172.44,32,500.98,7176.12,28.14
24033,155,1243,2011-01-02,0,Late,1227.18,50,23.99,-252.53,15.68
52640,153,1243,2011-01-01,0,Late,1163.75,18,63.98,222.17,19.99
44294,1010,1788,2009-06-03,0,NotLate,305.6,13,20.98,-445.77,45.0
44294,1009,1788,2009-06-03,0,Late,107.86,15,6.48,-85.29,9.68
34245,986,1788,2010-02-07,0,NotLate,189.22,42,4.28,-92.42,4.79
57121,1127,1788,2011-11-16,0,Late,199.24,42,4.98,-84.26,4.72
57121,1100,1788,2011-11-16,0,Late,504.6705,3,195.99,-800.89,4.2
44294,1011,1788,2009-06-03,0,Late,447.0405,8,65.99,-206.15,8.99
42692,492,349,2011-12-20,0,Late,248.86,41,5.98,-168.67,7.5
42692,1156,349,2011-12-20,0,NotLate,278.01,42,6.48,-202.31,8.73
31873,624,564,2009-11-08,0,Late,236.89,42,5.28,-125.29,6.26
55458,1249,564,2012-03-16,0,Late,115.78,32,3.52,-167.42,6.83
31873,167,564,2009-11-08,0,Late,2465.5015,14,205.99,13.01,8.99
55458,218,564,2012-03-16,0,Late,210.22,13,14.98,-30.71,7.69
31873,857,564,2009-11-08,0,Late,141.59,2,70.97,-91.09,3.5
31873,1159,564,2009-11-08,0,Late,8558.4715,50,205.99,2539.46,8.99
612,624,1148,2012-10-20,1,Late,262.87,50,5.28,-166.29,6.26
612,108,1148,2012-10-20,1,Late,2531.0875,43,65.99,881.68,2.5
17447,1111,1667,2012-05-18,0,Late,861.41,42,18.97,128.0,9.54
21222,612,1667,2009-02-03,1,Late,846.0815,26,35.99,-120.93,5.0
21222,1068,1667,2009-02-03,1,Late,181.39,36,5.08,-32.4,3.63
27364,859,1175,2011-05-20,0,Late,1529.0565,29,65.99,201.73,3.99
27364,654,1175,2011-05-20,0,Late,74.07,25,2.88,4.37,1.49
33987,859,1565,2011-10-25,0,NotLate,1521.1345,27,65.99,270.6,3.99
39136,859,1572,2009-06-24,0,Late,2693.514,49,65.99,662.05,3.99
16100,775,148,2011-03-07,0,NotLate,226.18,44,4.82,-115.54,5.72
42754,144,148,2010-08-24,0,NotLate,341.71,31,10.98,32.19,5.14
15234,798,1172,2010-03-12,0,NotLate,1323.5435,12,125.99,-34.73,8.08
15234,851,1172,2010-03-12,0,NotLate,2185.9535,21,125.99,268.01,8.99
19841,798,1294,2010-12-26,0,Late,4687.6735,43,125.99,1304.56,8.08
14375,911,204,2010-01-31,0,NotLate,44.05,7,5.78,-21.77,5.67
1985,911,842,2009-09-01,0,Late,11.35,1,5.78,-7.96,5.67
9024,886,842,2012-06-02,0,NotLate,12.12,2,5.43,-4.55,0.95
33253,999,842,2011-11-30,0,Late,24.2,6,4.13,-5.2,1.17
9024,188,842,2012-06-02,0,Late,1136.44,30,40.98,-9.3,6.5
28674,911,1271,2011-08-15,0,NotLate,161.96,26,5.78,-51.12,5.67
3461,396,1271,2010-01-30,0,Late,2053.379,47,55.99,1040.4,1.25
58053,611,1271,2010-01-08,0,Late,287.75,42,6.68,-136.02,7.3
3461,903,1271,2010-01-30,0,Late,3206.3955,35,115.99,784.77,2.5
7367,886,675,2011-06-05,0,Late,269.93,48,5.43,119.64,0.95
20932,92,675,2012-07-29,0,Late,123.26,38,3.26,-4.73,1.86
45860,886,1200,2012-08-12,0,NotLate,69.97,12,5.43,24.25,0.95
33569,928,1200,2009-08-28,0,Late,123.92,9,14.2,45.83,5.3
18757,169,1200,2012-05-22,0,Late,319.96,43,6.98,123.15,1.6
7427,1042,225,2012-12-15,0,NotLate,16002.29,47,363.25,4604.79,19.99
6374,626,225,2011-08-07,0,Late,2.24,1,1.48,-1.97,0.7
17831,1085,225,2012-10-25,0,Late,260.41,38,5.98,-45.75,5.35
6374,154,225,2011-08-07,0,NotLate,857.42,29,31.11,51.18,3.6
7427,1070,225,2012-12-15,0,NotLate,182.26,9,18.94,60.61,1.49
17831,276,225,2012-10-25,0,NotLate,239.3,34,6.98,41.31,2.83
31238,1042,403,2010-08-22,0,Late,7512.03,21,363.25,2017.64,19.99
2054,1042,1395,2012-06-07,0,Late,343.78,1,363.25,-246.51,19.99
6279,766,1395,2010-01-29,0,Late,3283.74,49,67.28,723.33,19.99
2054,814,1395,2012-06-07,0,Late,826.09,34,22.98,215.86,7.58
11206,273,1063,2009-12-28,0,Late,1285.55,26,49.99,-17.03,19.99
50850,1008,164,2009-05-06,1,Late,1599.54,37,40.98,578.14,7.47
50850,1150,164,2009-05-06,1,NotLate,942.42,2,417.4,-634.87,75.23
2240,892,1369,2012-03-05,1,NotLate,186.02,17,10.64,16.48,5.16
2241,305,1369,2010-05-10,0,Late,967.78,38,24.95,369.33,2.99
2240,750,1369,2012-03-05,1,NotLate,142.44,5,28.15,-22.12,6.17
54886,892,1620,2012-08-04,0,NotLate,419.95,39,10.64,-39.1,5.16
32291,451,1620,2009-11-05,0,NotLate,68.03,4,15.14,-29.42,4.53
32291,450,1620,2009-11-05,0,NotLate,183.22,13,12.99,-100.89,14.37
38914,892,1752,2012-05-30,0,NotLate,447.12,43,10.64,-14.27,5.16
18368,972,1752,2012-11-30,0,NotLate,1275.61,35,37.94,517.33,5.08
25603,862,1752,2011-03-05,0,Late,862.64,23,35.89,122.11,14.72
21510,1145,1752,2012-05-08,0,NotLate,372.09,16,22.24,98.28,1.99
23906,1001,1752,2010-09-20,0,NotLate,321.02,37,8.67,-11.88,3.5
18368,857,1752,2012-11-30,0,Late,212.91,3,70.97,-65.15,3.5
18368,926,1752,2012-11-30,0,Late,5972.59,3,2036.48,-4852.53,14.7
20455,975,315,2010-06-28,0,NotLate,381.1995,7,65.99,-233.56,8.99
53248,527,938,2010-10-29,0,NotLate,2423.06,7,348.21,-94.27,40.19
27554,527,1534,2011-03-10,0,Late,12685.544,45,348.21,3985.11,40.19
30848,527,1552,2011-05-01,0,Late,4324.29,13,348.21,298.83,40.19
27712,1187,1552,2010-03-04,1,Late,246.63,20,12.28,31.54,4.86
12902,960,223,2010-10-29,0,Late,302.05,9,30.98,-58.81,6.5
26439,960,1325,2011-09-15,0,NotLate,1230.83,38,30.98,75.5,6.5
26439,223,1325,2011-09-15,0,NotLate,169.93,37,4.28,-114.35,5.74
26439,743,1325,2011-09-15,0,Late,1176.944,23,65.99,53.65,4.99
31845,689,612,2012-10-22,0,Late,114.55,11,10.06,28.61,2.06
43302,1050,612,2011-08-23,0,Late,8.87,4,1.95,-5.14,1.63
55296,689,1385,2012-10-18,0,Late,317.06,32,10.06,105.47,2.06
47621,928,872,2009-07-11,1,Late,230.74,16,14.2,27.23,5.3
51554,884,1339,2009-03-26,1,Late,545.04,7,68.81,-210.06,60.0
48035,1006,1339,2009-03-31,0,NotLate,155.924,8,20.99,-63.12,4.81
51554,594,1339,2009-03-26,1,NotLate,606.91,29,20.89,-271.77,11.52
28641,1057,1339,2011-10-12,0,NotLate,278.65,33,8.32,-36.34,2.38
13284,664,669,2012-08-12,1,NotLate,9062.44,22,420.98,3858.28,19.99
13284,828,669,2012-08-12,1,NotLate,1662.57,49,37.7,674.99,2.99
3905,499,669,2010-12-20,0,NotLate,2537.88,42,60.89,-377.25,32.41
43907,1027,919,2012-07-18,0,Late,1392.77,42,31.76,-1981.55,45.51
31138,1027,967,2009-01-21,0,Late,1251.18,37,31.76,-1756.44,45.51
44487,832,922,2009-09-11,0,NotLate,28.15,4,6.28,-10.09,5.29
44487,451,922,2009-09-11,0,Late,558.77,37,15.14,-92.87,4.53
10629,1148,922,2009-09-11,0,Late,341.55,39,8.37,-255.65,10.16
19139,1174,922,2010-12-03,0,NotLate,94.84,15,5.98,-26.66,5.15
10629,1164,922,2009-09-11,0,Late,98.37,14,6.48,-76.54,9.17
55909,387,660,2009-05-19,0,Late,526.76,3,172.99,-93.83,19.99
36133,984,1083,2011-08-20,0,NotLate,128.56,6,19.98,-7.84,8.68
59428,368,1083,2010-09-09,0,NotLate,1174.94,43,27.42,-125.79,19.46
25092,544,1083,2010-12-01,0,Late,242.8,42,5.84,95.91,1.0
56003,1024,1083,2010-04-06,0,NotLate,1835.47,13,150.98,-364.87,16.01
59428,476,1083,2010-09-09,0,NotLate,3602.12,36,100.98,-728.18,45.0
23616,1200,1082,2012-08-28,1,NotLate,9262.35,47,199.99,2787.59,24.49
323,1228,1440,2009-03-25,0,Late,108.09,20,5.68,25.76,1.39
50183,1094,1440,2010-05-24,0,NotLate,116.55,20,5.58,-39.67,5.3
55520,340,1440,2011-05-07,0,NotLate,525.77,43,11.99,34.63,5.99
41056,1090,1440,2012-03-26,0,Late,137.54,4,34.98,-138.84,7.53
45958,338,1440,2011-05-25,0,Late,115.34,16,6.69,13.83,3.1
45958,1087,1440,2011-05-25,0,NotLate,17599.39,28,599.99,5513.86,24.49
323,320,1440,2009-03-25,0,Late,55.34,2,22.84,-31.24,11.54
47591,442,1440,2012-01-02,0,NotLate,279.4,27,10.48,-92.25,6.91
9602,415,579,2012-11-10,0,Late,2654.16,27,90.97,600.93,28.0
9602,287,579,2012-11-10,0,NotLate,1722.65,15,114.98,-399.67,51.42
31555,415,1250,2012-01-04,0,Late,500.5,5,90.97,-153.31,28.0
59492,277,1250,2012-10-31,0,NotLate,170.4,25,6.48,-153.75,10.05
31555,784,1250,2012-01-04,0,NotLate,3531.75,38,88.84,572.26,20.79
29762,626,140,2010-08-03,0,Late,22.45,15,1.48,0.78,0.7
34880,1179,140,2009-09-16,0,NotLate,284.38,44,6.48,-62.43,5.19
37125,626,1679,2010-01-14,0,NotLate,72.18,46,1.48,11.83,0.7
52128,650,1679,2010-11-22,0,NotLate,13.52,11,0.99,-27.66,2.96
42529,905,860,2010-10-10,0,Late,2996.93,48,60.22,1060.87,3.5
42529,83,860,2010-10-10,0,Late,6.34,2,2.78,-4.44,0.97
55202,379,860,2011-08-24,0,Late,3093.76,33,95.99,-850.71,35.0
26724,324,860,2009-02-06,0,Late,1838.18,2,999.99,-2531.48,13.99
16257,773,236,2012-05-05,0,NotLate,102.73,16,5.98,16.33,2.5
31426,1248,236,2009-08-05,0,Late,4054.058,40,125.99,914.19,2.5
25476,427,1520,2012-10-02,0,NotLate,13698.96,4,3499.99,-9078.94,24.49
9093,647,1520,2011-12-09,1,NotLate,268.55,36,8.12,-99.02,2.83
25476,947,1520,2012-10-02,0,Late,676.69,21,35.41,138.1,1.99
32327,148,137,2012-08-07,0,Late,20333.816,45,550.98,-1430.45,147.12
15971,1222,639,2009-08-14,0,NotLate,2172.515,15,175.99,32.75,8.99
32001,175,779,2011-10-28,0,Late,494.84,22,22.23,205.13,3.63
55361,64,779,2011-03-23,0,NotLate,293.52,31,9.38,-116.66,7.28
36161,174,779,2010-01-16,0,NotLate,29.19,6,4.49,0.65,1.49
32001,52,779,2011-10-28,0,Late,3443.21,11,300.98,794.2,13.99
55361,1227,779,2011-03-23,0,NotLate,51.39,22,1.76,-64.37,4.86
28390,123,779,2012-02-07,0,Late,809.77,44,20.28,83.48,6.68
13861,931,489,2010-08-11,0,NotLate,37.3,7,4.84,5.03,0.71
39330,56,489,2010-07-17,0,NotLate,184.77,29,5.74,-71.96,5.3
54342,931,1724,2009-06-08,0,NotLate,10.48,2,4.84,-5.65,0.71
17539,895,1724,2011-09-15,0,NotLate,1529.3115,10,195.99,-491.26,8.99
17539,778,1724,2011-09-15,0,NotLate,381.79,28,14.34,73.73,5.0
21792,781,1724,2012-09-25,0,Late,362.76,26,14.48,19.36,6.46
21831,952,1724,2009-09-19,0,NotLate,28.39,6,4.98,3.84,0.49
52578,714,1724,2011-03-07,0,Late,1391.816,8,209.37,-344.82,69.0
57380,723,1724,2011-10-20,0,Late,545.88,3,212.6,-95.04,52.2
54342,715,1724,2009-06-08,0,NotLate,3439.39,35,100.97,1057.62,7.18
52578,713,1724,2011-03-07,0,Late,6230.68,38,217.85,835.46,29.1
26529,785,1724,2011-01-28,0,Late,201.72,17,11.34,-81.61,11.25
3942,79,727,2010-06-27,0,NotLate,225.14,11,20.15,-42.61,8.99
45728,299,727,2010-06-21,0,NotLate,38.24,11,2.88,-37.55,5.33
49441,280,383,2009-09-27,0,NotLate,1981.26,49,41.32,100.8,8.66
58310,846,383,2009-02-23,0,NotLate,834.81,22,37.76,1.98,12.9
21344,280,642,2012-12-09,0,Late,2011.46,48,41.32,171.07,8.66
930,280,1402,2009-12-16,1,NotLate,922.39,22,41.32,-41.64,58.66
930,958,1402,2009-12-16,1,NotLate,79.19,11,6.88,13.91,2.0
33414,999,1402,2012-02-10,0,NotLate,37.22,9,4.13,-2.76,1.17
53953,860,278,2009-03-27,0,NotLate,307.65,36,8.95,91.73,2.01
36293,1130,141,2010-12-30,0,Late,1272.83,13,100.98,250.47,7.18
36293,904,141,2010-12-30,0,Late,165.36,25,6.48,-94.79,7.49
48642,1130,526,2010-02-01,0,NotLate,519.69,5,100.98,-122.09,7.18
54755,1118,526,2009-12-07,1,Late,3421.88,44,73.98,443.52,4.0
48642,1001,526,2010-02-01,0,Late,37.73,4,8.67,-13.72,3.5
55940,1130,623,2009-04-29,0,NotLate,2925.78,29,100.98,1041.29,7.18
13056,1130,1103,2009-04-22,0,Late,3387.32,33,100.98,1413.52,7.18
5639,708,1103,2009-06-01,0,NotLate,501.38,31,15.31,-71.95,8.78
44448,365,1103,2009-04-13,0,Late,951.06,28,33.98,331.27,1.99
44999,904,353,2010-01-22,0,NotLate,110.74,17,6.48,-70.31,7.49
4708,904,775,2009-09-30,0,Late,180.38,29,6.48,-119.32,7.49
5414,370,775,2010-03-24,1,NotLate,284.62,14,20.98,-27.08,5.42
52291,663,775,2009-10-29,0,Late,287.54,48,5.98,57.28,0.96
52291,1081,775,2009-10-29,0,NotLate,88.315,5,20.99,-72.4,0.99
9347,1120,775,2012-08-09,0,Late,131.2,31,3.95,-107.98,5.13
40994,599,607,2012-10-09,0,Late,793.04,42,20.98,323.08,1.49
47459,599,1106,2011-08-17,0,NotLate,197.21,10,20.98,56.88,1.49
28805,435,486,2011-04-02,0,Late,97.93,14,3.48,-616.81,49.0
37349,454,486,2010-02-15,0,Late,631.73,8,78.69,122.43,19.99
28805,909,486,2011-04-02,0,Late,487.5,46,10.23,-25.88,4.68
8103,221,486,2009-11-02,0,Late,457.68,16,29.17,107.38,6.27
17187,872,486,2012-09-23,0,Late,2951.97,4,810.98,-1890.33,16.06
28805,1144,486,2011-04-02,0,Late,25.52,4,5.98,-1.99,1.49
55331,200,170,2010-12-13,0,Late,50.35,13,3.69,-8.24,2.5
50725,729,931,2010-11-23,0,NotLate,129.88,1,110.98,-89.9,30.0
20003,782,446,2012-01-30,0,NotLate,796.08,39,19.98,30.29,4.0
6116,782,634,2009-03-20,0,NotLate,150.77,7,19.98,-72.23,4.0
38723,782,1118,2012-09-20,0,NotLate,169.27,9,19.98,-68.93,4.0
59552,434,1118,2010-01-13,0,NotLate,314.26,39,7.45,-71.05,6.28
37731,182,1118,2009-11-04,0,NotLate,752.63,24,30.98,172.94,9.18
11429,144,760,2010-03-03,0,Late,446.04,39,10.98,59.04,5.14
11429,575,760,2010-03-03,0,Late,18421.2,46,400.98,-969.05,42.52
28002,752,760,2009-10-10,0,Late,43.55,5,9.11,-3.64,2.15
39399,144,1249,2012-12-17,0,Late,303.97,28,10.98,23.3,5.14
10081,123,1249,2010-08-07,0,NotLate,1058.43,49,20.28,245.0,6.68
59365,863,1249,2009-12-07,0,Late,534.3,1,535.64,-1220.91,14.7
42918,683,149,2011-05-22,0,Late,648.26,46,14.27,30.48,7.27
42918,535,149,2011-05-22,0,Late,410.43,46,9.49,-54.58,5.76
1764,830,1740,2012-03-24,0,Late,59.99,7,8.34,-13.78,4.82
34243,597,1618,2011-02-11,0,Late,89.04,10,8.75,-16.49,8.54
34243,980,1618,2011-02-11,0,NotLate,297.34,40,7.28,-270.96,11.15
54692,542,1618,2010-03-05,0,Late,2478.481,27,115.99,249.1,8.99
54692,1005,1618,2010-03-05,0,NotLate,43.65,16,2.78,-3.67,0.97
34243,1107,1618,2011-02-11,0,Late,1264.13,35,35.48,-1087.36,35.0
48706,980,652,2012-10-30,0,Late,132.78,18,7.28,-130.96,11.15
15009,1253,652,2011-12-21,1,NotLate,229.43,28,7.78,61.09,2.5
59781,980,1660,2012-12-12,0,NotLate,173.12,24,7.28,-166.41,11.15
59781,1094,1660,2012-12-12,0,NotLate,262.13,43,5.58,-60.91,5.3
56162,849,1660,2011-04-25,0,Late,5217.79,30,180.98,209.54,30.0
45248,895,360,2011-04-16,0,Late,4941.7725,32,195.99,704.89,8.99
49126,1131,360,2011-07-10,0,Late,5661.08,33,160.98,1055.47,30.0
45248,1120,360,2011-04-16,0,Late,154.85,38,3.95,-136.55,5.13
48614,895,370,2012-05-31,0,NotLate,7965.9025,46,195.99,2311.96,8.99
52487,1253,370,2009-06-01,0,NotLate,124.06,17,7.78,15.74,2.5
30215,895,699,2009-02-26,0,Late,3637.728,23,195.99,349.47,8.99
21541,458,1439,2009-10-08,0,Late,3044.7,43,70.98,-78.36,26.74
25509,563,1439,2009-05-22,0,Late,212.28,43,4.98,-103.22,4.95
18918,324,1439,2012-10-27,0,NotLate,6362.94,7,999.99,-221.78,13.99
55299,696,1439,2012-03-30,0,NotLate,22.28,20,1.14,-2.66,0.7
51075,133,173,2010-11-23,1,Late,1290.2065,43,35.99,-160.68,5.0
56803,925,173,2009-12-10,0,NotLate,258.19,42,6.48,-103.27,5.9
12903,133,1201,2009-09-25,1,Late,63.427,2,35.99,-191.79,5.0
9700,824,1201,2011-08-08,0,NotLate,106.06,35,3.14,-59.74,1.92
16834,1083,1201,2010-10-23,0,Late,463.42,33,14.45,14.2,7.17
46305,150,1201,2011-07-30,0,Late,299.66,30,10.44,-18.25,5.75
